2026-02-01 00:00:31 | ERROR | db | Service dependency not responding dependency=redis (env=prod, region=ap-southeast-1, ip=144.47.20.179, request_id=tvmyjsy2wlde7498, trace_id=uzq76ecnajo7un2vwr082o3b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:49:55 | INFO | db | PATCH /admin/config 201 (326ms) (env=prod, region=us-east-1, ip=86.176.4.131, request_id=d323epofgutv5qc0, trace_id=niv8cgz7tqwrp25egu3gixet, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:50:11 | INFO | db | User logout success user_id=3040 (env=dev, region=me-south-1, ip=86.91.52.183, request_id=qx0objuk9rcx6z1t, trace_id=zzv9ng2c9hkg156y0hik6o4i, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:50:24 | INFO | db | Cache miss key=cart:5050 (env=prod, region=us-east-1, ip=18.31.51.6, request_id=suy32dysk4lj70k0, trace_id=70071miyvubfh6h2s0789rnq, ua="PostmanRuntime/7.36.0")
2026-02-01 12:50:55 | INFO | db | Cache miss key=rate:36.80.164.157 (env=prod, region=me-south-1, ip=36.80.164.157, request_id=6u18ngbvxbytl6bv, trace_id=he5khj0zr5c9j6qy1ykx655h, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:51:03 | WARN | db | Queue backlog growing size=7209 (env=prod, region=us-east-1, ip=30.65.145.167, request_id=w4ltkz7bq6tx0jcq, trace_id=zkh9ue6lpyqh05icqrr5kjkl, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:51:29 | WARN | db | Retrying request to upstream service attempt=2 (env=staging, region=me-south-1, ip=38.193.10.40, request_id=x749jx8zk2rx5u7w, trace_id=sykwxkmb04c5snhdilb16be4, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:52:06 | INFO | db | User logout success user_id=1588 (env=prod, region=us-east-1, ip=63.76.48.131, request_id=ukbm361gcz1cea0r, trace_id=qfef9ejbpccmu1j5suxnh44c, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:53:04 | INFO | db | Metrics pushed cpu=54% mem=56% (env=staging, region=me-south-1, ip=46.176.148.198, request_id=xnn47esyuqprfnvx, trace_id=xvwikh0gbiaeumwjav34lvjo, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:53:14 | INFO | db | Config loaded version=1.10.19 (env=prod, region=eu-west-1, ip=7.84.222.74, request_id=yzfe2crvnfkbl8a6, trace_id=ua3f8by8ixho9qj3ffzfn6iy, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:54:33 | ERROR | db | Authentication failed due to invalid token user_id=2169 (env=prod, region=eu-west-1, ip=213.151.29.109, request_id=i983s1vmqyzc0oda, trace_id=zfk0urrx5xkmnokh2dbhikd0, ua="curl/8.4.0")
2026-02-01 12:54:50 | INFO | db | User logout success user_id=6339 (env=dev, region=me-south-1, ip=164.55.92.243, request_id=vd39h0gl2cwkk5k4, trace_id=dwu6rys60zlmi6o4hn57098m, ua="curl/8.4.0")
2026-02-01 12:54:53 | INFO | db | Token refreshed user_id=4563 (env=prod, region=ap-southeast-1, ip=59.66.32.172, request_id=0m401u68vg85ig9x, trace_id=fmpao44yf3ae0yzhwftfevl9, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:54:58 | INFO | db | Cache hit key=rate:98.42.131.105 ttl_s=2436 (env=prod, region=ap-southeast-1, ip=98.42.131.105, request_id=kty5z8gt6jxnpqci, trace_id=22h747t4l4vrblh25c5czrac, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:55:17 | INFO | db | Batch processed records=4295 duration_ms=2738 (env=staging, region=us-east-1, ip=52.106.103.224, request_id=60fsckyk3sj3nir8, trace_id=tq7v50qoe5v4apybm09y8wqi, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:55:42 | INFO | db | Config loaded version=4.12.19 (env=prod, region=eu-west-1, ip=70.110.79.49, request_id=8wgchkjapwg2ujp8, trace_id=nwodfh1ezlvelkohmd2rjv3p, ua="curl/8.4.0")
2026-02-01 12:55:49 | INFO | db | Cache miss key=inv:SKU76627 (env=prod, region=me-south-1, ip=194.156.12.97, request_id=r1pxz8jyfsfs3dmt, trace_id=fjjwcn8khlgnpsol38nw6tpw, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:56:39 | INFO | db | Cache hit key=user:9798 ttl_s=2560 (env=prod, region=ap-southeast-1, ip=220.190.176.205, request_id=l8tky9z31tz64rfx, trace_id=65dz3n8rjchzyr3ofi6sbtyd, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 12:56:43 | INFO | db | Config loaded version=5.20.50 (env=prod, region=us-east-1, ip=244.92.108.42, request_id=7rj92crsp0scr19c, trace_id=408x2idgm0lgbfj2o4owet0j, ua="PostmanRuntime/7.36.0")
2026-02-01 12:57:17 | WARN | db | Temporary network jitter detected rtt_ms=477 (env=prod, region=eu-west-1, ip=193.3.14.85, request_id=jd8w4zo3zu5k32pp, trace_id=34kwiu5cye8f02cz7y9vjx6w, ua="curl/8.4.0")
2026-02-01 12:57:30 | INFO | db | Metrics pushed cpu=66% mem=66% (env=dev, region=eu-west-1, ip=200.118.150.238, request_id=lftsjkdtc70p0fox, trace_id=9cjpgyd8b63d1qizcgugamzc, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:58:03 | INFO | db | Metrics pushed cpu=46% mem=48% (env=dev, region=me-south-1, ip=17.26.110.63, request_id=qvogjry51e0zhg7r, trace_id=k1eucr14jcdsr28usgpjlcx4, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 12:58:25 | INFO | db | GET /files/upload 502 (418ms) (env=staging, region=me-south-1, ip=107.111.32.212, request_id=tq3m8qbl3qkbzoiy, trace_id=rtf6p0aa0rohtau5g37q9mi0, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 12:58:30 | INFO | db | Metrics pushed cpu=71% mem=65% (env=prod, region=ap-southeast-1, ip=145.194.216.161, request_id=8zask93bwj5sp4cw, trace_id=r9ie40v5hzp36chv5wf6cp7i, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:58:43 | INFO | db | User login success user_id=4966 (env=prod, region=ap-southeast-1, ip=143.86.216.32, request_id=jhh6s34a82xmo0cl, trace_id=0p7fy5i1fqk3spa6hgt2j5q5, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 12:59:51 | WARN | db | Retrying request to upstream service attempt=3 (env=prod, region=eu-west-1, ip=95.197.3.237, request_id=muduyqzm04sfrbxv, trace_id=2qstuabcttu9ovy8rfvl5hpo, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:00:12 | INFO | db | PUT /inventory/SKU33086 201 (725ms) (env=prod, region=me-south-1, ip=155.13.52.202, request_id=d2zijdyjsojic8aq, trace_id=5k0hi0jo1zaprri6qyn41oqv, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:00:15 | INFO | db | User login success user_id=4269 (env=prod, region=us-east-1, ip=149.88.164.146, request_id=m94oc81qrql92zux, trace_id=o4ku6hfznh18t0ikb3kw9j7a, ua="curl/8.4.0")
2026-02-01 13:00:24 | INFO | db | Token refreshed user_id=2942 (env=staging, region=us-east-1, ip=159.191.183.16, request_id=pzy7ldddys1pv422, trace_id=zgox0v1g89k86joghicf700r, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:00:59 | WARN | db | Temporary network jitter detected rtt_ms=342 (env=prod, region=eu-west-1, ip=56.119.144.8, request_id=3f55dlf29fb3idh9, trace_id=nxyic1xouz9uv2fgxtbfrjmy, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:01:18 | INFO | db | Cache hit key=cart:5901 ttl_s=3127 (env=prod, region=eu-west-1, ip=49.132.237.50, request_id=78pcmeh4e9541h1c, trace_id=rnnzgt2a0m1aoo3thsp3ikh5, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:01:59 | WARN | db | Rate limit nearing threshold remaining=12 (env=prod, region=me-south-1, ip=75.33.239.23, request_id=y0jhh1uwugx21ult, trace_id=amatiimfrzqdkkydov9g3qfl, ua="PostmanRuntime/7.36.0")
2026-02-01 13:02:03 | INFO | db | Cache miss key=inv:SKU10880 (env=dev, region=eu-west-1, ip=141.230.119.98, request_id=kgl7f8thcgphxlsh, trace_id=ektmxr8jwhr5ixuk4ubfu47j, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:02:08 | WARN | db | Rate limit nearing threshold remaining=10 (env=prod, region=ap-southeast-1, ip=46.177.212.33, request_id=zjyivhf2wtv5fw9k, trace_id=ebzp8ypde6khbcv98d8xnqir, ua="PostmanRuntime/7.36.0")
2026-02-01 13:02:40 | INFO | db | Batch processed records=979 duration_ms=1702 (env=prod, region=me-south-1, ip=48.49.26.103, request_id=nt2f7kdwgjuldjak, trace_id=njns98668xeh76d3jlpjgjk9, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:02:47 | INFO | db | Cache miss key=sess:7014 (env=prod, region=eu-west-1, ip=121.161.26.119, request_id=1cvnaeut6th1dks9, trace_id=wivkppkxpo2qx5sj30rolzmn, ua="curl/8.4.0")
2026-02-01 13:02:50 | WARN | db | High memory usage warning mem=92% (env=staging, region=me-south-1, ip=4.182.111.236, request_id=lh5kisyytgyeehrs, trace_id=mhdtfahqyn36k0hgps45gc0n, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:03:09 | WARN | db | Payment provider latency high (553ms) (env=prod, region=me-south-1, ip=171.68.70.237, request_id=t3w84musxowhhj3l, trace_id=qyb4jtvc7j1ka16kkf96ms39, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:03:13 | WARN | db | High memory usage warning mem=74% (env=staging, region=ap-southeast-1, ip=219.41.182.44, request_id=elvmhhm3cvk506f3, trace_id=xaaex1qfxjv4t9l1v1bozl1f, ua="PostmanRuntime/7.36.0")
2026-02-01 13:03:14 | WARN | db | Disk usage above 80% disk=99% (env=prod, region=us-east-1, ip=136.39.3.189, request_id=p3qrkvcbago4vy79, trace_id=p9tx8pqbhnp1jd7vwlw98lxn, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:03:24 | INFO | db | Cache miss key=user:7841 (env=prod, region=us-east-1, ip=12.11.50.238, request_id=06se4sf518vvbm6g, trace_id=4xwbqiowtme8f7np45bmk1x7, ua="curl/8.4.0")
2026-02-01 13:04:19 | WARN | db | Payment provider latency high (1865ms) (env=prod, region=eu-west-1, ip=203.204.183.95, request_id=pwet1g1batd0h1ca, trace_id=9rf2hn0qvxxwf6zqnlbyilk2, ua="PostmanRuntime/7.36.0")
2026-02-01 13:04:36 | INFO | db | User login success user_id=1764 (env=prod, region=me-south-1, ip=194.30.137.190, request_id=9wa94msck007zda8, trace_id=l4bbqxibguqgbt648whvela9, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:04:51 | ERROR | db | Service dependency not responding dependency=redis (env=prod, region=me-south-1, ip=137.107.104.181, request_id=8ljv6kigf9r8fr49, trace_id=kgcp58e9ruivdra28cufd9h4, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:04:58 | INFO | db | Config loaded version=2.18.27 (env=prod, region=eu-west-1, ip=211.53.21.38, request_id=wmk75mr16xogamdi, trace_id=si7jtjwp8s1jqy60m88rxvwx, ua="curl/8.4.0")
2026-02-01 13:05:21 | INFO | db | Batch processed records=3194 duration_ms=422 (env=prod, region=eu-west-1, ip=100.43.3.115, request_id=v00edujfz7jhup4v, trace_id=n2l0oxfdcodfipuaxrafjc2t, ua="curl/8.4.0")
2026-02-01 13:05:36 | INFO | db | User login success user_id=9094 (env=staging, region=ap-southeast-1, ip=44.211.3.96, request_id=tcmz5ilyo343uf9l, trace_id=fz4std1svq7pxf2pth8877gb, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:06:42 | INFO | db | File uploaded id=file_pldummuf9d bytes=6692115 (env=dev, region=me-south-1, ip=201.54.9.236, request_id=xj2obis0ssiopyxm, trace_id=tm67bim0on8m66yoeh5mw40j, ua="curl/8.4.0")
2026-02-01 13:07:09 | INFO | db | Cache miss key=cart:1687 (env=prod, region=me-south-1, ip=136.227.217.216, request_id=ux67o1tbp05ljitt, trace_id=bnv7dq3w1ndzja9hqbx8tpau, ua="PostmanRuntime/7.36.0")
2026-02-01 13:07:12 | INFO | db | File uploaded id=file_v4zcmkjzk7 bytes=6063064 (env=dev, region=eu-west-1, ip=88.239.239.2, request_id=anuntcqvthbec7ym, trace_id=rn0gzqea3wg69gk36syhcu4a, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:07:15 | INFO | db | User logout success user_id=1724 (env=prod, region=us-east-1, ip=109.93.31.204, request_id=pqoqgscq0r9g81h3, trace_id=og37opf5luubd7d9mwr948ig, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:07:27 | WARN | db | Queue backlog growing size=8261 (env=prod, region=us-east-1, ip=116.225.151.252, request_id=7vza20oipoc5i2zv, trace_id=0cyl4mtn8dy3v2qr3trz57tb, ua="curl/8.4.0")
2026-02-01 13:07:30 | INFO | db | User login success user_id=4105 (env=prod, region=me-south-1, ip=184.220.151.107, request_id=prnw72m8z1uu7zbn, trace_id=4md2m2dipnkcpvoajv2l13ka, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:07:32 | INFO | db | Token refreshed user_id=6765 (env=prod, region=me-south-1, ip=50.17.111.215, request_id=wmk7t20j7m8rjd15, trace_id=b8istwgl8qxf1esq4bx0iig4, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:07:33 | INFO | db | Config loaded version=3.19.13 (env=prod, region=me-south-1, ip=231.244.78.1, request_id=nmrdb7rkfglfs7py, trace_id=o8uldf4nsunycyr05d35i6hr, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:08:05 | WARN | db | Retrying request to upstream service attempt=3 (env=staging, region=us-east-1, ip=35.161.11.243, request_id=gcyqmfz47dnauja2, trace_id=ipa5zlk29f0uacyy0y5zpfuh, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:08:36 | INFO | db | Cache miss key=sess:6038 (env=dev, region=eu-west-1, ip=135.131.241.19, request_id=s8hxf5bw1bw4t6r8, trace_id=83yjjssbl5gh92j6mw1vf93z, ua="PostmanRuntime/7.36.0")
2026-02-01 13:08:52 | INFO | db | Token refreshed user_id=4033 (env=prod, region=ap-southeast-1, ip=187.224.83.177, request_id=u0zi8svustreufom, trace_id=ia8zdlkqxz7gw1e6hio3g7jd, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:09:37 | INFO | db | Config loaded version=1.11.20 (env=prod, region=me-south-1, ip=209.127.183.170, request_id=zl64dk5hudvss88m, trace_id=ftg2vepfh6q0gnqfl7sr6pxu, ua="PostmanRuntime/7.36.0")
2026-02-01 13:09:38 | WARN | db | Retrying request to upstream service attempt=4 (env=prod, region=me-south-1, ip=11.143.97.66, request_id=b8zt92jjz5jdz4ae, trace_id=2adfr4857lzm79eir6iogf7d, ua="PostmanRuntime/7.36.0")
2026-02-01 13:09:39 | INFO | db | Cache miss key=user:2684 (env=prod, region=me-south-1, ip=61.139.75.76, request_id=mk0s0cxpnpecyvej, trace_id=h30pmxhymfijeieh7lfufyvz, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:09:40 | INFO | db | Cache miss key=inv:SKU13082 (env=staging, region=me-south-1, ip=66.115.246.98, request_id=gtcfq2z17dy0i9gv, trace_id=bak5twuknkek50u9fvsjdpxy, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:09:57 | WARN | db | Retrying request to upstream service attempt=2 (env=prod, region=eu-west-1, ip=177.226.2.203, request_id=z912132f8josd7su, trace_id=8fapg3dvekwakjrv66x1nqyo, ua="curl/8.4.0")
2026-02-01 13:10:00 | INFO | db | Token refreshed user_id=7222 (env=dev, region=us-east-1, ip=19.137.208.186, request_id=oe8dnkqn7dxri3s6, trace_id=jeyiwex2j2bmpeyzlpem87cf, ua="PostmanRuntime/7.36.0")
2026-02-01 13:10:48 | INFO | db | Job completed successfully: job=sync-users duration_ms=2511 (env=prod, region=us-east-1, ip=96.156.227.227, request_id=5q8v9crxk4x2t0aa, trace_id=kvjzhwz1ikiovq59jjd67yqx, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:11:06 | WARN | db | Payment provider latency high (830ms) (env=prod, region=ap-southeast-1, ip=50.16.49.225, request_id=jn83b9vkedb993yg, trace_id=w1sc8bmwhi5qjyl371054z31, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:11:10 | INFO | db | File uploaded id=file_k2e3t6x5v3 bytes=528104 (env=staging, region=ap-southeast-1, ip=65.104.122.114, request_id=16kayhve9njgavbr, trace_id=8va4qmdqummfxj1ii3vni02q, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:11:11 | INFO | db | Cache hit key=rate:33.223.11.69 ttl_s=2432 (env=prod, region=ap-southeast-1, ip=33.223.11.69, request_id=aqws280uios0t04e, trace_id=pifegsltt2bccjypkpicc7zk, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:11:47 | INFO | db | Metrics pushed cpu=91% mem=37% (env=dev, region=me-south-1, ip=142.14.252.247, request_id=s91feqzrj4pxv2hg, trace_id=nfffjawlto4752s5z6fmfeto, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:12:32 | INFO | db | Token refreshed user_id=1730 (env=prod, region=ap-southeast-1, ip=115.38.1.67, request_id=w1onby7ogakw0bkz, trace_id=szrn8goa8byvswpetdiecxtb, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:12:34 | INFO | db | Config loaded version=5.4.34 (env=dev, region=ap-southeast-1, ip=198.243.131.165, request_id=lypll6phhwh78tal, trace_id=surjoxgsakjx6n7eufb55nzh, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:12:47 | INFO | db | File uploaded id=file_ft4168hkf7 bytes=3472111 (env=dev, region=ap-southeast-1, ip=209.147.70.85, request_id=3jnwej0pnr3r69lu, trace_id=18cie27msekhjmnzyc3wlwb9, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:13:29 | INFO | db | Cache miss key=cart:7922 (env=prod, region=ap-southeast-1, ip=184.218.206.33, request_id=rihqlj8zmchsml84, trace_id=hhtgapr3p4uw32vrfm7l21ft, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:13:38 | INFO | db | Config loaded version=1.7.21 (env=prod, region=me-south-1, ip=19.184.91.81, request_id=s5nfb4b1fd6j5cje, trace_id=21xlgita7wl2ppmsa060jj1w, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:14:09 | WARN | db | Payment provider latency high (2955ms) (env=prod, region=ap-southeast-1, ip=55.184.158.9, request_id=tqv8f46ylv9d1g61, trace_id=q1tws4m8p2s9q4x9e04flg9k, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:14:25 | INFO | db | Metrics pushed cpu=45% mem=49% (env=prod, region=me-south-1, ip=114.244.168.164, request_id=hdq1bonvedv3ls2f, trace_id=92mxeyckesamlmbstahcrrin, ua="curl/8.4.0")
2026-02-01 13:15:27 | INFO | db | Cache hit key=sess:3691 ttl_s=174 (env=prod, region=eu-west-1, ip=212.121.74.4, request_id=57oauc7ht4nubw65, trace_id=nvct115f44g20edl2x9e070a, ua="curl/8.4.0")
2026-02-01 13:15:45 | INFO | db | User logout success user_id=6795 (env=staging, region=eu-west-1, ip=91.199.59.147, request_id=f4atgw33y7ihliqp, trace_id=h529yxky1o13jsae65hs4fyx, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:16:07 | INFO | db | Metrics pushed cpu=53% mem=66% (env=prod, region=us-east-1, ip=183.30.124.30, request_id=b4462fh9tmkc5okl, trace_id=bv5q6mfvdnnwlia6ksjq5ozb, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:16:58 | WARN | db | Slow response detected (3251ms) endpoint=/token/refresh (env=prod, region=eu-west-1, ip=104.161.51.204, request_id=571u1a4crcyvwev6, trace_id=i3ras3feeuzfthkwflpkpllb, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:17:18 | INFO | db | Job completed successfully: job=send-digests duration_ms=119 (env=staging, region=us-east-1, ip=183.50.182.26, request_id=yn61z24vhrw3su6h, trace_id=a176afj6tj8jswppknzz7dcq, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:17:44 | WARN | db | Retrying request to upstream service attempt=4 (env=prod, region=ap-southeast-1, ip=160.188.63.20, request_id=z8y5sp5dw0yyz74h, trace_id=hl6t7gg1erdmy73nhusaplal, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 13:17:52 | INFO | db | Config loaded version=3.4.8 (env=dev, region=me-south-1, ip=178.172.75.164, request_id=bcfu77odz9ly4id2, trace_id=pmdo1252xpk3744t8nqrm1ba, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:17:55 | INFO | db | User login success user_id=3339 (env=prod, region=me-south-1, ip=82.236.209.55, request_id=og1e2k9n0v9m33aa, trace_id=lrjjiuo2z2lm6eq9n2nu2rli, ua="PostmanRuntime/7.36.0")
2026-02-01 13:18:29 | INFO | db | Job completed successfully: job=invoice-run duration_ms=22 (env=prod, region=eu-west-1, ip=142.219.158.211, request_id=y56m75pmx9w5zhfr, trace_id=fk6flg477vgk5zwnrecw2ceg, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:18:31 | INFO | db | User logout success user_id=8250 (env=prod, region=me-south-1, ip=22.86.119.167, request_id=ga1xnopaz81rpcog, trace_id=js2er21cjxybmn0m7g5froi4, ua="curl/8.4.0")
2026-02-01 13:18:42 | INFO | db | Token refreshed user_id=5437 (env=prod, region=me-south-1, ip=53.6.96.242, request_id=zsuu2myzgz1jylzi, trace_id=pl5y6tzhwz2w3oy7ccga9bqt, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:18:44 | INFO | db | Job completed successfully: job=rebuild-index duration_ms=2015 (env=prod, region=me-south-1, ip=108.122.99.15, request_id=jkek0qebqbjtb4ka, trace_id=grfh8fx330imb444qnxei84w, ua="curl/8.4.0")
2026-02-01 13:19:04 | INFO | db | User logout success user_id=4889 (env=dev, region=eu-west-1, ip=89.43.3.239, request_id=p3c58jmtbguqk502, trace_id=fmwsjaxszygcifpmahdnhhea, ua="curl/8.4.0")
2026-02-01 13:19:10 | INFO | db | Metrics pushed cpu=60% mem=27% (env=prod, region=eu-west-1, ip=253.161.4.111, request_id=y89kowrmqeqqvbex, trace_id=190nq7n4tgkuusb4t4v7ovac, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:19:48 | INFO | db | Cache hit key=cart:5134 ttl_s=198 (env=dev, region=me-south-1, ip=58.180.65.230, request_id=0kodvqnp3onwmbdq, trace_id=qx4b3t2rdnf9si01z4fogctn, ua="PostmanRuntime/7.36.0")
2026-02-01 13:20:16 | INFO | db | GET /logout 400 (3389ms) (env=prod, region=eu-west-1, ip=251.102.121.25, request_id=890fapy3kxle381n, trace_id=8gi6wme84lv5glts5kfet79b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:20:48 | INFO | db | Config loaded version=1.17.30 (env=dev, region=ap-southeast-1, ip=32.66.140.96, request_id=i5nc14mrk3dqte2q, trace_id=u0zuwrkq5wbk0isnka2ujvua, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:20:58 | ERROR | db | Data validation error: missing required field field=sku (env=prod, region=us-east-1, ip=186.237.76.3, request_id=hi3fptc8cify2ito, trace_id=tr56asr74kn6ijw2v8to6j4x, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:21:11 | INFO | db | Batch processed records=3592 duration_ms=3455 (env=prod, region=ap-southeast-1, ip=51.40.52.180, request_id=psnkoqyln43ttj5v, trace_id=p7fepkakrmaw6legkrngx3y7, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 13:21:32 | WARN | db | High memory usage warning mem=79% (env=dev, region=ap-southeast-1, ip=12.24.14.143, request_id=y9zos3vtdtmho0je, trace_id=ztxwzkn8f18vg379u5c1cett, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 13:21:38 | INFO | db | User logout success user_id=6008 (env=prod, region=me-south-1, ip=67.188.18.130, request_id=qq4tzbnv5q732orn, trace_id=un1yipdofzxh2f9m9oqmxgvr, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 13:21:43 | ERROR | db | Unhandled exception type=IOError message=null value (env=prod, region=eu-west-1, ip=110.59.175.37, request_id=qcur236lq8yia0yp, trace_id=i3a48qchzbudh37kq6ze9b8y, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
